0.3200 1.6960159973168 0
0.3418 1.6792863817469 0
0.3636 1.6669182098311 0
0.3854 1.6573940544685 0
0.4072 1.6498389053132 0
0.4290 1.6437075634521 0
0.4508 1.6386403748737 0
0.4726 1.6343894843741 0
0.4944 1.6307780819033 0
0.5162 1.6276764589349 0
0.5380 1.6249872306899 0
0.5598 1.6226358392307 0
0.5816 1.6205642409652 0
0.6034 1.618726589287 0
0.6252 1.6170862085963 0
0.6470 1.6156134279361 0
0.6688 1.6142840009488 0
0.6906 1.6130779343831 0
0.7124 1.6119786067162 0
0.7342 1.6109720962893 0
0.7560 1.6100466630529 0
0.7778 1.609192344483 0
0.7996 1.6084006374105 0
0.8214 1.6076642452366 0
0.8432 1.6069768754282 0
0.8650 1.6063330760472 0
0.8868 1.6057281028497 0
0.9086 1.6051578105254 0
0.9304 1.6046185631406 0
0.9522 1.6041071599696 0
0.9740 1.6036207737376 0
0.9958 1.6031568989353 0
1.018 1.6027053457653 0
1.039 1.6022956659635 0
1.061 1.6018829278431 0
1.083 1.6014854114788 0
1.105 1.6011016463625 0
1.127 1.6007303090316 0
1.148 1.6003863458152 0
1.170 1.6000359569558 0
1.192 1.5996947864819 0
1.214 1.5993619421268 0
1.236 1.5990366120371 0
1.257 1.598732398702 0
1.279 1.5984196774406 0
1.301 1.5981124625359 0
1.323 1.5978101846034 0
1.345 1.5975123207903 0
1.366 1.5972316717074 0
1.388 1.5969410816112 0
1.410 1.5966535905313 0
1.432 1.5963688191405 0
1.454 1.596086416302 0
1.475 1.5958187601408 0
1.497 1.5955400682108 0
1.519 1.5952628483456 0
1.541 1.5949868380015 0
1.563 1.5947117923703 0
1.584 1.5944499385773 0
1.606 1.5941761321355 0
1.628 1.5939026567421 0
1.650 1.5936293241928 0
1.672 1.5933559577932 0
1.693 1.5930948328486 0
1.715 1.5928209296124 0
1.737 1.592546529157 0
1.759 1.5922714919927 0
1.781 1.591995686292 0
1.802 1.5917315856034 0
1.824 1.5914539235708 0
1.846 1.5911751428519 0
1.868 1.5908951366397 0
1.890 1.5906138033318 0
1.911 1.5903439309589 0
1.933 1.5900597284553 0
1.955 1.5897739255354 0
1.977 1.5894864377251 0
1.999 1.5891971841395 0
2.020 1.5889193599584 0
2.042 1.5886264340135 0
2.064 1.5883315219112 0
2.086 1.5880345546396 0
2.108 1.5877354656853 0
2.129 1.5874479334741 0
2.151 1.5871445142411 0
2.173 1.5868387897766 0
2.195 1.5865307018506 0
2.217 1.5862201939779 0
2.238 1.585921492229 0
2.260 1.5856060974337 0
2.282 1.585288124849 0
2.304 1.5849675237627 0
2.326 1.5846442446733 0
2.347 1.5843331174519 0
2.369 1.5840044653513 0
2.391 1.5836729952423 0
2.413 1.5833386615998 0
2.435 1.583001419723 0
2.456 1.5826767536956 0
2.478 1.5823337013097 0
2.500 1.5819876128278 0
